date,currency_code,rate
2022-05-12,HRK,0.6223
2022-05-12,RON,0.9466
2022-05-12,BGN,2.3949
2022-05-12,TRY,0.2915
2022-05-12,ILS,1.2958
2022-05-12,CLP,0.005204
2022-05-12,PHP,0.0855
2022-05-12,MXN,0.2197
2022-05-12,ZAR,0.2766
2022-05-12,BRL,0.8732
2022-05-12,MYR,1.0214
2022-05-12,IDR,0.00030734
2022-05-12,INR,0.057883
2022-05-12,KRW,0.003478
2022-05-12,CNY,0.6605
2022-05-12,XDR,5.9434
2022-05-13,THB,0.1291
2022-05-13,USD,4.4849
2022-05-13,AUD,3.0893
2022-05-13,HKD,0.5713
2022-05-13,CAD,3.4484
2022-05-13,NZD,2.8011
2022-05-13,SGD,3.2146
2022-05-13,EUR,4.6679
2022-05-13,HUF,0.012155
2022-05-13,CHF,4.4843
2022-05-13,GBP,5.4736
2022-05-13,UAH,0.1467
2022-05-13,JPY,0.034818
2022-05-13,CZK,0.1881
2022-05-13,DKK,0.6273
2022-05-13,ISK,0.033414
2022-05-13,NOK,0.4563
2022-05-13,SEK,0.4444
2022-05-13,HRK,0.6204
2022-05-13,RON,0.9435
2022-05-13,BGN,2.3866
2022-05-13,TRY,0.2898
2022-05-13,ILS,1.3145
2022-05-13,CLP,0.005181
2022-05-13,PHP,0.0855
2022-05-13,MXN,0.2224
2022-05-13,ZAR,0.2793
2022-05-13,BRL,0.8735
2022-05-13,MYR,1.0206
2022-05-13,IDR,0.00030692
2022-05-13,INR,0.057962
2022-05-13,KRW,0.003499
2022-05-13,CNY,0.661
2022-05-13,XDR,5.9782
2022-05-16,THB,0.1286
2022-05-16,USD,4.4785
2022-05-16,AUD,3.0979
2022-05-16,HKD,0.5705
2022-05-16,CAD,3.4655
2022-05-16,NZD,2.8092
2022-05-16,SGD,3.2134
2022-05-16,EUR,4.6724
2022-05-16,HUF,0.012147
2022-05-16,CHF,4.4582
2022-05-16,GBP,5.4799
2022-05-16,UAH,0.1467
2022-05-16,JPY,0.034614
2022-05-16,CZK,0.1891
2022-05-16,DKK,0.6279
2022-05-16,ISK,0.033542
2022-05-16,NOK,0.458
2022-05-16,SEK,0.4451
2022-05-16,HRK,0.6214
2022-05-16,RON,0.9443
2022-05-16,BGN,2.3889
2022-05-16,TRY,0.289
2022-05-16,ILS,1.3134
2022-05-16,CLP,0.005205
2022-05-16,PHP,0.0852
2022-05-16,MXN,0.2232
2022-05-16,ZAR,0.276
2022-05-16,BRL,0.8849
2022-05-16,MYR,1.0183
2022-05-16,IDR,0.00030648
2022-05-16,INR,0.057594
2022-05-16,KRW,0.003486
2022-05-16,CNY,0.6591
2022-05-16,XDR,5.9874
2022-05-17,THB,0.1285
2022-05-17,USD,4.4379
2022-05-17,AUD,3.1219
2022-05-17,HKD,0.5654
2022-05-17,CAD,3.4643
2022-05-17,NZD,2.8257
2022-05-17,SGD,3.2021
2022-05-17,EUR,4.6558
2022-05-17,HUF,0.01201
2022-05-17,CHF,4.4542
2022-05-17,GBP,5.5377
2022-05-17,UAH,0.1467
2022-05-17,JPY,0.034307
2022-05-17,CZK,0.1884
2022-05-17,DKK,0.6256
2022-05-17,ISK,0.033713
2022-05-17,NOK,0.4602
2022-05-17,SEK,0.4466
2022-05-17,HRK,0.619
2022-05-17,RON,0.9411
2022-05-17,BGN,2.3804
2022-05-17,TRY,0.2795
2022-05-17,ILS,1.318
2022-05-17,CLP,0.005174
2022-05-17,PHP,0.0848
2022-05-17,MXN,0.2222
2022-05-17,ZAR,0.2766
2022-05-17,BRL,0.8769
2022-05-17,MYR,1.0113
2022-05-17,IDR,0.00030298
2022-05-17,INR,0.057215
2022-05-17,KRW,0.003489
2022-05-17,CNY,0.6578
2022-05-17,XDR,5.955
2022-05-18,THB,0.128
2022-05-18,USD,4.4279
2022-05-18,AUD,3.102
2022-05-18,HKD,0.5641
2022-05-18,CAD,3.4466
2022-05-18,NZD,2.8113
2022-05-18,SGD,3.192
2022-05-18,EUR,4.6528
2022-05-18,HUF,0.012078
2022-05-18,CHF,4.4395
2022-05-18,GBP,5.4797
2022-05-18,UAH,0.1467
2022-05-18,JPY,0.034265
2022-05-18,CZK,0.1883
2022-05-18,DKK,0.6252
2022-05-18,ISK,0.033594
2022-05-18,NOK,0.455
2022-05-18,SEK,0.4445
2022-05-18,HRK,0.6177
2022-05-18,RON,0.9402
2022-05-18,BGN,2.3789
2022-05-18,TRY,0.2779
2022-05-18,ILS,1.3198
2022-05-18,CLP,0.005203
2022-05-18,PHP,0.0845
2022-05-18,MXN,0.2223
2022-05-18,ZAR,0.2773
2022-05-18,BRL,0.8965
2022-05-18,MYR,1.0074
2022-05-18,IDR,0.00030147
2022-05-18,INR,0.057066
2022-05-18,KRW,0.003493
2022-05-18,CNY,0.6561
2022-05-18,XDR,5.9105
2022-05-19,THB,0.1278
2022-05-19,USD,4.4231
2022-05-19,AUD,3.0888
2022-05-19,HKD,0.5636
2022-05-19,CAD,3.4452
2022-05-19,NZD,2.8014
2022-05-19,SGD,3.1872
2022-05-19,EUR,4.6429
2022-05-19,HUF,0.012028
2022-05-19,CHF,4.5303
2022-05-19,GBP,5.4796
2022-05-19,UAH,0.1467
2022-05-19,JPY,0.034597
2022-05-19,CZK,0.1879
2022-05-19,DKK,0.6239
2022-05-19,ISK,0.03333
2022-05-19,NOK,0.4497
2022-05-19,SEK,0.4421
2022-05-19,HRK,0.6158
2022-05-19,RON,0.9384
2022-05-19,BGN,2.3739
2022-05-19,TRY,0.2769
2022-05-19,ILS,1.2994
2022-05-19,CLP,0.005175
2022-05-19,PHP,0.0844
2022-05-19,MXN,0.2213
2022-05-19,ZAR,0.2758
2022-05-19,BRL,0.8902
2022-05-19,MYR,1.004
2022-05-19,IDR,0.00030024
2022-05-19,INR,0.056912
2022-05-19,KRW,0.00346
2022-05-19,CNY,0.6537
2022-05-19,XDR,5.9067
2022-05-20,THB,0.1279
2022-05-20,USD,4.3832
2022-05-20,AUD,3.0986
2022-05-20,HKD,0.5585
2022-05-20,CAD,3.4277
2022-05-20,NZD,2.8095
2022-05-20,SGD,3.1814
2022-05-20,EUR,4.6366
2022-05-20,HUF,0.012059
2022-05-20,CHF,4.5061
2022-05-20,GBP,5.4735
2022-05-20,UAH,0.1467
2022-05-20,JPY,0.034222
2022-05-20,CZK,0.188
2022-05-20,DKK,0.623
2022-05-20,ISK,0.033237
2022-05-20,NOK,0.4524
2022-05-20,SEK,0.4422
2022-05-20,HRK,0.6154
2022-05-20,RON,0.937
2022-05-20,BGN,2.3706
2022-05-20,TRY,0.2744
2022-05-20,ILS,1.3056
2022-05-20,CLP,0.005233
2022-05-20,PHP,0.0839
2022-05-20,MXN,0.2201
2022-05-20,ZAR,0.2766
2022-05-20,BRL,0.8888
2022-05-20,MYR,0.9984
2022-05-20,IDR,0.00029916
2022-05-20,INR,0.056509
2022-05-20,KRW,0.003454
2022-05-20,CNY,0.6565
2022-05-20,XDR,5.905
2022-05-23,THB,0.1266
2022-05-23,USD,4.3369
2022-05-23,AUD,3.0808
2022-05-23,HKD,0.5525
2022-05-23,CAD,3.3883
2022-05-23,NZD,2.8058
2022-05-23,SGD,3.1549
2022-05-23,EUR,4.6171
2022-05-23,HUF,0.01207
2022-05-23,CHF,4.4755
2022-05-23,GBP,5.4524
2022-05-23,UAH,0.1467
2022-05-23,JPY,0.033999
2022-05-23,CZK,0.1879
2022-05-23,DKK,0.6205
2022-05-23,ISK,0.033288
2022-05-23,NOK,0.4501
2022-05-23,SEK,0.4396
2022-05-23,HRK,0.6128
2022-05-23,RON,0.9333
2022-05-23,BGN,2.3607
2022-05-23,TRY,0.2722
2022-05-23,ILS,1.292
2022-05-23,CLP,0.005185
2022-05-23,PHP,0.083
2022-05-23,MXN,0.2202
2022-05-23,ZAR,0.2741
2022-05-23,BRL,0.8888
2022-05-23,MYR,0.9884
2022-05-23,IDR,0.00029556
2022-05-23,INR,0.055915
2022-05-23,KRW,0.00343
2022-05-23,CNY,0.6509
2022-05-23,XDR,5.8688
2022-05-24,THB,0.1261
2022-05-24,USD,4.3071
2022-05-24,AUD,3.0429
2022-05-24,HKD,0.5487
2022-05-24,CAD,3.3634
2022-05-24,NZD,2.7675
2022-05-24,SGD,3.1317
2022-05-24,EUR,4.6107
2022-05-24,HUF,0.012033
2022-05-24,CHF,4.4723
2022-05-24,GBP,5.3775
2022-05-24,UAH,0.1467
2022-05-24,JPY,0.033799
2022-05-24,CZK,0.1868
2022-05-24,DKK,0.6196
2022-05-24,ISK,0.033099
2022-05-24,NOK,0.4474
2022-05-24,SEK,0.4392
2022-05-24,HRK,0.6124
2022-05-24,RON,0.9322
2022-05-24,BGN,2.3574
2022-05-24,TRY,0.2672
2022-05-24,ILS,1.2838
2022-05-24,CLP,0.005186
2022-05-24,PHP,0.0822
2022-05-24,MXN,0.2166
2022-05-24,ZAR,0.2724
2022-05-24,BRL,0.8945
2022-05-24,MYR,0.9808
2022-05-24,IDR,0.00029386
2022-05-24,INR,0.055467
2022-05-24,KRW,0.003405
2022-05-24,CNY,0.6454
2022-05-24,XDR,5.8383
2022-05-25,THB,0.1258
2022-05-25,USD,4.3069
2022-05-25,AUD,3.0495
2022-05-25,HKD,0.5487
2022-05-25,CAD,3.3538
2022-05-25,NZD,2.7868
2022-05-25,SGD,3.1307
2022-05-25,EUR,4.5955
2022-05-25,HUF,0.011936
2022-05-25,CHF,4.4727
2022-05-25,GBP,5.3938
2022-05-25,UAH,0.1467
2022-05-25,JPY,0.033896
2022-05-25,CZK,0.1866
2022-05-25,DKK,0.6176
2022-05-25,ISK,0.033085
2022-05-25,NOK,0.4487
2022-05-25,SEK,0.4373
2022-05-25,HRK,0.6102
2022-05-25,RON,0.9296
2022-05-25,BGN,2.3496
2022-05-25,TRY,0.2636
2022-05-25,ILS,1.2853
2022-05-25,CLP,0.005187
2022-05-25,PHP,0.0823
2022-05-25,MXN,0.2168
2022-05-25,ZAR,0.2753
2022-05-25,BRL,0.8936
2022-05-25,MYR,0.9804
2022-05-25,IDR,0.00029434
2022-05-25,INR,0.055531
2022-05-25,KRW,0.003407
2022-05-25,CNY,0.6453
2022-05-25,XDR,5.7869
2022-05-26,THB,0.1261
2022-05-26,USD,4.3189
2022-05-26,AUD,3.0589
2022-05-26,HKD,0.5502
2022-05-26,CAD,3.3673
2022-05-26,NZD,2.7938
2022-05-26,SGD,3.1404
2022-05-26,EUR,4.6135
2022-05-26,HUF,0.011728
2022-05-26,CHF,4.5003
2022-05-26,GBP,5.4257
2022-05-26,UAH,0.1467
2022-05-26,JPY,0.034088
2022-05-26,CZK,0.1871
2022-05-26,DKK,0.62
2022-05-26,ISK,0.033407
2022-05-26,NOK,0.4501
2022-05-26,SEK,0.4359
2022-05-26,HRK,0.6123
2022-05-26,RON,0.9336
2022-05-26,BGN,2.3588
2022-05-26,TRY,0.2632
2022-05-26,ILS,1.2891
2022-05-26,CLP,0.00519
2022-05-26,PHP,0.0825
2022-05-26,MXN,0.2183
2022-05-26,ZAR,0.2743
2022-05-26,BRL,0.8953
2022-05-26,MYR,0.982
2022-05-26,IDR,0.00029516
2022-05-26,INR,0.055661
2022-05-26,KRW,0.003413
2022-05-26,CNY,0.6411
2022-05-26,XDR,5.836
2022-05-27,THB,0.1258
2022-05-27,USD,4.2966
2022-05-27,AUD,3.0685
2022-05-27,HKD,0.5473
2022-05-27,CAD,3.3724
2022-05-27,NZD,2.8028
2022-05-27,SGD,3.1372
2022-05-27,EUR,4.6102
2022-05-27,HUF,0.011735
2022-05-27,CHF,4.4814
2022-05-27,GBP,5.4209
2022-05-27,UAH,0.1467
2022-05-27,JPY,0.033818
2022-05-27,CZK,0.1866
2022-05-27,DKK,0.6197
2022-05-27,ISK,0.033383
2022-05-27,NOK,0.4518
2022-05-27,SEK,0.4368
2022-05-27,HRK,0.6117
2022-05-27,RON,0.9326
2022-05-27,BGN,2.3571
2022-05-27,TRY,0.2621
2022-05-27,ILS,1.2802
2022-05-27,CLP,0.005215
2022-05-27,PHP,0.0822
2022-05-27,MXN,0.2178
2022-05-27,ZAR,0.2741
2022-05-27,BRL,0.9007
2022-05-27,MYR,0.9812
2022-05-27,IDR,0.00029475
2022-05-27,INR,0.055322
2022-05-27,KRW,0.003429
2022-05-27,CNY,0.64
2022-05-27,XDR,5.8187
2022-05-30,THB,0.1251
2022-05-30,USD,4.2617
2022-05-30,AUD,3.063
2022-05-30,HKD,0.543
2022-05-30,CAD,3.3577
2022-05-30,NZD,2.7884
2022-05-30,SGD,3.1172
2022-05-30,EUR,4.5869
2022-05-30,HUF,0.011671
2022-05-30,CHF,4.4544
2022-05-30,GBP,5.3821
2022-05-30,UAH,0.1467
2022-05-30,JPY,0.033481
2022-05-30,CZK,0.1858
2022-05-30,DKK,0.6166
2022-05-30,ISK,0.033311
2022-05-30,NOK,0.452
2022-05-30,SEK,0.4359
2022-05-30,HRK,0.6086
2022-05-30,RON,0.9278
2022-05-30,BGN,2.3452
2022-05-30,TRY,0.26
2022-05-30,ILS,1.2828
2022-05-30,CLP,0.005156
2022-05-30,PHP,0.0814
2022-05-30,MXN,0.2183
2022-05-30,ZAR,0.2748
2022-05-30,BRL,0.9008
2022-05-30,MYR,0.975
2022-05-30,IDR,0.00029272
2022-05-30,INR,0.054954
2022-05-30,KRW,0.003442
2022-05-30,CNY,0.6397
2022-05-30,XDR,5.7717
2022-05-31,THB,0.1247
2022-05-31,USD,4.2651
2022-05-31,AUD,3.0662
2022-05-31,HKD,0.5435
2022-05-31,CAD,3.3663
2022-05-31,NZD,2.7828
2022-05-31,SGD,3.114
2022-05-31,EUR,4.5756
2022-05-31,HUF,0.011613
2022-05-31,CHF,4.4387
2022-05-31,GBP,5.3783
2022-05-31,UAH,0.1467
2022-05-31,JPY,0.033341
2022-05-31,CZK,0.1851
2022-05-31,DKK,0.6151
2022-05-31,ISK,0.033472
2022-05-31,NOK,0.4532
2022-05-31,SEK,0.4352
2022-05-31,HRK,0.6068
2022-05-31,RON,0.9254
2022-05-31,BGN,2.3394
2022-05-31,TRY,0.2597
2022-05-31,ILS,1.2766
2022-05-31,CLP,0.005135
2022-05-31,PHP,0.0813
2022-05-31,MXN,0.2179
2022-05-31,ZAR,0.2738
2022-05-31,BRL,0.8971
2022-05-31,MYR,0.9735
2022-05-31,IDR,0.0002925
2022-05-31,INR,0.054902
2022-05-31,KRW,0.003445
2022-05-31,CNY,0.6407
2022-05-31,XDR,5.7575
2022-06-01,THB,0.1247
2022-06-01,USD,4.2817
2022-06-01,AUD,3.0745
2022-06-01,HKD,0.5457
2022-06-01,CAD,3.3832
2022-06-01,NZD,2.7846
2022-06-01,SGD,3.1194
2022-06-01,EUR,4.5891
2022-06-01,HUF,0.011556
2022-06-01,CHF,4.4531
2022-06-01,GBP,5.385
2022-06-01,UAH,0.1467
2022-06-01,JPY,0.033069
2022-06-01,CZK,0.1855
2022-06-01,DKK,0.6169
2022-06-01,ISK,0.033669
2022-06-01,NOK,0.4561
2022-06-01,SEK,0.4373
2022-06-01,HRK,0.6091
2022-06-01,RON,0.9281
2022-06-01,BGN,2.3463
2022-06-01,TRY,0.2605
2022-06-01,ILS,1.2873
2022-06-01,CLP,0.005195
2022-06-01,PHP,0.0816
2022-06-01,MXN,0.2176
2022-06-01,ZAR,0.276
2022-06-01,BRL,0.9049
2022-06-01,MYR,0.9758
2022-06-01,IDR,0.00029365
2022-06-01,INR,0.055228
2022-06-01,KRW,0.003441
2022-06-01,CNY,0.6396
2022-06-01,XDR,5.7817
2022-06-02,THB,0.1249
2022-06-02,USD,4.2931
2022-06-02,AUD,3.0881
2022-06-02,HKD,0.5472
2022-06-02,CAD,3.3936
2022-06-02,NZD,2.7912
2022-06-02,SGD,3.1227
2022-06-02,EUR,4.5876
2022-06-02,HUF,0.011629
2022-06-02,CHF,4.4689
2022-06-02,GBP,5.3832
2022-06-02,UAH,0.1467
2022-06-02,JPY,0.033055
2022-06-02,CZK,0.1855
2022-06-02,DKK,0.6167
2022-06-02,ISK,0.033511
2022-06-02,NOK,0.4535
2022-06-02,SEK,0.4379
2022-06-02,HRK,0.609
2022-06-02,RON,0.9284
2022-06-02,BGN,2.3456
2022-06-02,TRY,0.2608
2022-06-02,ILS,1.2866
2022-06-02,CLP,0.005213
2022-06-02,PHP,0.0813
2022-06-02,MXN,0.2188
2022-06-02,ZAR,0.2769
2022-06-02,BRL,0.8913
2022-06-02,MYR,0.9773
2022-06-02,IDR,0.00029643
2022-06-02,INR,0.055364
2022-06-02,KRW,0.003433
2022-06-02,CNY,0.6433
2022-06-02,XDR,5.7779
2022-06-03,THB,0.1248
2022-06-03,USD,4.2689
2022-06-03,AUD,3.0998
2022-06-03,HKD,0.5442
2022-06-03,CAD,3.3982
2022-06-03,NZD,2.7979
2022-06-03,SGD,3.1111
2022-06-03,EUR,4.5908
2022-06-03,HUF,0.01163
2022-06-03,CHF,4.4547
2022-06-03,GBP,5.3681
2022-06-03,UAH,0.1467
2022-06-03,JPY,0.032847
2022-06-03,CZK,0.1859
2022-06-03,DKK,0.6171
2022-06-03,ISK,0.033485
2022-06-03,NOK,0.4544
2022-06-03,SEK,0.4398
2022-06-03,HRK,0.6097
2022-06-03,RON,0.9287
2022-06-03,BGN,2.3472
2022-06-03,TRY,0.2586
2022-06-03,ILS,1.2817
2022-06-03,CLP,0.005249
2022-06-03,PHP,0.0808
2022-06-03,MXN,0.2187
2022-06-03,ZAR,0.2767
2022-06-03,BRL,0.8899
2022-06-03,MYR,0.9729
2022-06-03,IDR,0.00029568
2022-06-03,INR,0.054977
2022-06-03,KRW,0.003432
2022-06-03,CNY,0.6427
2022-06-03,XDR,5.788
2022-06-06,THB,0.1243
2022-06-06,USD,4.2675
2022-06-06,AUD,3.0857
2022-06-06,HKD,0.544
2022-06-06,CAD,3.3981
2022-06-06,NZD,2.789
2022-06-06,SGD,3.109
2022-06-06,EUR,4.588
2022-06-06,HUF,0.011795
2022-06-06,CHF,4.4412
2022-06-06,GBP,5.3655
2022-06-06,UAH,0.1467
2022-06-06,JPY,0.032635
2022-06-06,CZK,0.1857
2022-06-06,DKK,0.6167
2022-06-06,ISK,0.033174
2022-06-06,NOK,0.4548
2022-06-06,SEK,0.4387
2022-06-06,HRK,0.6099
2022-06-06,RON,0.9282
2022-06-06,BGN,2.3458
2022-06-06,TRY,0.2573
2022-06-06,ILS,1.2832
2022-06-06,CLP,0.005257
2022-06-06,PHP,0.0808
2022-06-06,MXN,0.2191
2022-06-06,ZAR,0.278
2022-06-06,BRL,0.8934
2022-06-06,MYR,0.9723
2022-06-06,IDR,0.0002953
2022-06-06,INR,0.054958
2022-06-06,KRW,0.003414
2022-06-06,CNY,0.6422
2022-06-06,XDR,5.7749
2022-06-07,THB,0.1246
2022-06-07,USD,4.2935
2022-06-07,AUD,3.0843
2022-06-07,HKD,0.5472
2022-06-07,CAD,3.4082
2022-06-07,NZD,2.7704
2022-06-07,SGD,3.1193
2022-06-07,EUR,4.5855
2022-06-07,HUF,0.01177
2022-06-07,CHF,4.4
2022-06-07,GBP,5.3644
2022-06-07,UAH,0.1467
2022-06-07,JPY,0.032345
2022-06-07,CZK,0.1854
2022-06-07,DKK,0.6164
2022-06-07,ISK,0.033156
2022-06-07,NOK,0.4522
2022-06-07,SEK,0.4365
2022-06-07,HRK,0.6088
2022-06-07,RON,0.9277
2022-06-07,BGN,2.3445
2022-06-07,TRY,0.2563
2022-06-07,ILS,1.2876
2022-06-07,CLP,0.005219
2022-06-07,PHP,0.0812
2022-06-07,MXN,0.2198
2022-06-07,ZAR,0.2784
2022-06-07,BRL,0.8953
2022-06-07,MYR,0.9769
2022-06-07,IDR,0.000297
2022-06-07,INR,0.055236
2022-06-07,KRW,0.003417
2022-06-07,CNY,0.6437
2022-06-07,XDR,5.7699
2022-06-08,THB,0.1244
2022-06-08,USD,4.2904
2022-06-08,AUD,3.0808
2022-06-08,HKD,0.5467
2022-06-08,CAD,3.4171
2022-06-08,NZD,2.7628
2022-06-08,SGD,3.1175
2022-06-08,EUR,4.5817
2022-06-08,HUF,0.011755
2022-06-08,CHF,4.3834
2022-06-08,GBP,5.3719
2022-06-08,UAH,0.1467
2022-06-08,JPY,0.032056
2022-06-08,CZK,0.1851
2022-06-08,DKK,0.6159
2022-06-08,ISK,0.032986
2022-06-08,NOK,0.4518
2022-06-08,SEK,0.4371
2022-06-08,HRK,0.6091
2022-06-08,RON,0.9265
2022-06-08,BGN,2.3426
2022-06-08,TRY,0.2503
2022-06-08,ILS,1.2807
2022-06-08,CLP,0.0052
2022-06-08,PHP,0.0811
2022-06-08,MXN,0.2182
2022-06-08,ZAR,0.2788
2022-06-08,BRL,0.8808
2022-06-08,MYR,0.9765
2022-06-08,IDR,0.00029604
2022-06-08,INR,0.055158
2022-06-08,KRW,0.003413
2022-06-08,CNY,0.6412
2022-06-08,XDR,5.7788
2022-06-09,THB,0.1241
2022-06-09,USD,4.2764
2022-06-09,AUD,3.0746
2022-06-09,HKD,0.5449
2022-06-09,CAD,3.4042
2022-06-09,NZD,2.76
2022-06-09,SGD,3.1105
2022-06-09,EUR,4.5826
2022-06-09,HUF,0.011608
2022-06-09,CHF,4.3696
2022-06-09,GBP,5.3566
2022-06-09,UAH,0.1467
2022-06-09,JPY,0.031996
2022-06-09,CZK,0.1856
2022-06-09,DKK,0.616
2022-06-09,ISK,0.032992
2022-06-09,NOK,0.451
2022-06-09,SEK,0.4365
2022-06-09,HRK,0.6093
2022-06-09,RON,0.9264
2022-06-09,BGN,2.343
2022-06-09,TRY,0.2485
2022-06-09,ILS,1.2833
2022-06-09,CLP,0.005204
2022-06-09,PHP,0.0808
2022-06-09,MXN,0.219
2022-06-09,ZAR,0.2816
2022-06-09,BRL,0.8728
2022-06-09,MYR,0.9733
2022-06-09,IDR,0.00029366
2022-06-09,INR,0.05498
2022-06-09,KRW,0.003408
2022-06-09,CNY,0.6409
2022-06-09,XDR,5.7418
2022-06-10,THB,0.1249
2022-06-10,USD,4.3363
2022-06-10,AUD,3.0923
2022-06-10,HKD,0.5525
2022-06-10,CAD,3.4093
2022-06-10,NZD,2.7866
2022-06-10,SGD,3.1413
2022-06-10,EUR,4.603
2022-06-10,HUF,0.011563
2022-06-10,CHF,4.4292
2022-06-10,GBP,5.4127
2022-06-10,UAH,0.1467
2022-06-10,JPY,0.032395
2022-06-10,CZK,0.1864
2022-06-10,DKK,0.6187
2022-06-10,ISK,0.033428
2022-06-10,NOK,0.4528
2022-06-10,SEK,0.4375
2022-06-10,HRK,0.612
2022-06-10,RON,0.9307
2022-06-10,BGN,2.3535
2022-06-10,TRY,0.2528
2022-06-10,ILS,1.2854
2022-06-10,CLP,0.005247
2022-06-10,PHP,0.0817
2022-06-10,MXN,0.22
2022-06-10,ZAR,0.2795
2022-06-10,BRL,0.8841
2022-06-10,MYR,0.9852
2022-06-10,IDR,0.00029798
2022-06-10,INR,0.055697
2022-06-10,KRW,0.00342
2022-06-10,CNY,0.648
2022-06-10,XDR,5.7688
2022-06-13,THB,0.1269
2022-06-13,USD,4.4209
2022-06-13,AUD,3.0887
2022-06-13,HKD,0.5632
2022-06-13,CAD,3.4417
2022-06-13,NZD,2.7904
2022-06-13,SGD,3.1815
2022-06-13,EUR,4.6313
2022-06-13,HUF,0.011644
2022-06-13,CHF,4.4594
2022-06-13,GBP,5.4022
2022-06-13,UAH,0.1467
2022-06-13,JPY,0.032911
2022-06-13,CZK,0.1874
2022-06-13,DKK,0.6226
2022-06-13,ISK,0.033391
2022-06-13,NOK,0.4508
2022-06-13,SEK,0.4374
2022-06-13,HRK,0.6157
2022-06-13,RON,0.9364
2022-06-13,BGN,2.3679
2022-06-13,TRY,0.2565
2022-06-13,ILS,1.2846
2022-06-13,CLP,0.005234
2022-06-13,PHP,0.0829
2022-06-13,MXN,0.2205
2022-06-13,ZAR,0.2755
2022-06-13,BRL,0.8861
2022-06-13,MYR,1.0001
2022-06-13,IDR,0.00030114
2022-06-13,INR,0.056637
2022-06-13,KRW,0.003435
2022-06-13,CNY,0.6567
2022-06-13,XDR,5.8661
2022-06-14,THB,0.1272
2022-06-14,USD,4.4478
2022-06-14,AUD,3.084
2022-06-14,HKD,0.5666
2022-06-14,CAD,3.4446
2022-06-14,NZD,2.785
2022-06-14,SGD,3.2005
2022-06-14,EUR,4.6548
2022-06-14,HUF,0.011678
2022-06-14,CHF,4.4967
2022-06-14,GBP,5.4041
2022-06-14,UAH,0.1467
2022-06-14,JPY,0.033146
2022-06-14,CZK,0.1881
2022-06-14,DKK,0.6256
2022-06-14,ISK,0.033609
2022-06-14,NOK,0.4491
2022-06-14,SEK,0.4385
2022-06-14,HRK,0.6188
2022-06-14,RON,0.9415
2022-06-14,BGN,2.3799
2022-06-14,TRY,0.2578
2022-06-14,ILS,1.2908
2022-06-14,CLP,0.005154
2022-06-14,PHP,0.0836
2022-06-14,MXN,0.2167
2022-06-14,ZAR,0.2762
2022-06-14,BRL,0.8695
2022-06-14,MYR,1.0057
2022-06-14,IDR,0.00030262
2022-06-14,INR,0.056976
2022-06-14,KRW,0.003458
2022-06-14,CNY,0.6602
2022-06-14,XDR,5.9273
2022-06-15,THB,0.1267
2022-06-15,USD,4.4455
2022-06-15,AUD,3.0814
2022-06-15,HKD,0.5663
2022-06-15,CAD,3.4332
2022-06-15,NZD,2.7733
2022-06-15,SGD,3.1964
2022-06-15,EUR,4.6642
2022-06-15,HUF,0.011692
2022-06-15,CHF,4.4574
2022-06-15,GBP,5.3729
2022-06-15,UAH,0.1467
2022-06-15,JPY,0.03304
2022-06-15,CZK,0.1885
2022-06-15,DKK,0.627
2022-06-15,ISK,0.033872
2022-06-15,NOK,0.4476
2022-06-15,SEK,0.4396
2022-06-15,HRK,0.62
2022-06-15,RON,0.9431
2022-06-15,BGN,2.3847
2022-06-15,TRY,0.2574
2022-06-15,ILS,1.2875
2022-06-15,CLP,0.005115
2022-06-15,PHP,0.0832
2022-06-15,MXN,0.2164
2022-06-15,ZAR,0.2783
2022-06-15,BRL,0.8687
2022-06-15,MYR,1.0061
2022-06-15,IDR,0.00030154
2022-06-15,INR,0.056955
2022-06-15,KRW,0.003442
2022-06-15,CNY,0.6616
2022-06-15,XDR,5.9316
2022-06-17,THB,0.1265
2022-06-17,USD,4.463
2022-06-17,AUD,3.1206
2022-06-17,HKD,0.5687
2022-06-17,CAD,3.4405
2022-06-17,NZD,2.8261
2022-06-17,SGD,3.221
2022-06-17,EUR,4.6951
2022-06-17,HUF,0.011775
2022-06-17,CHF,4.6223
2022-06-17,GBP,5.4971
2022-06-17,UAH,0.1467
2022-06-17,JPY,0.033179
2022-06-17,CZK,0.1901
2022-06-17,DKK,0.6312
2022-06-17,ISK,0.034097
2022-06-17,NOK,0.4486
2022-06-17,SEK,0.4392
2022-06-17,HRK,0.624
2022-06-17,RON,0.9489
2022-06-17,BGN,2.4005
2022-06-17,TRY,0.2578
2022-06-17,ILS,1.2917
2022-06-17,CLP,0.005147
2022-06-17,PHP,0.083
2022-06-17,MXN,0.2194
2022-06-17,ZAR,0.2808
2022-06-17,BRL,0.8831
2022-06-17,MYR,1.0138
2022-06-17,IDR,0.00030109
2022-06-17,INR,0.05717
2022-06-17,KRW,0.003454
2022-06-17,CNY,0.6662
2022-06-17,XDR,6.0014
2022-06-20,THB,0.1257
2022-06-20,USD,4.44
2022-06-20,AUD,3.1006
2022-06-20,HKD,0.5656
2022-06-20,CAD,3.4164
2022-06-20,NZD,2.8183
2022-06-20,SGD,3.2017
2022-06-20,EUR,4.6731
2022-06-20,HUF,0.011675
2022-06-20,CHF,4.5993
2022-06-20,GBP,5.4376
2022-06-20,UAH,0.1467
2022-06-20,JPY,0.032949
2022-06-20,CZK,0.189
2022-06-20,DKK,0.6282
