date,XAU,AUD,ATS,BEF,CZK,DKK,EEK,FIM,FRF,GRD,ESP,NLG,IEP,JPY,CAD,LUF,NOK,PTE,EUR,USD,CHF,SEK,HUF,GBP,ITL,XDR,CYP,HKD,LTL,LVL,MTL,ZAR,RUB,SKK,SIT,UAH,BGN,RON,THB,NZD,SGD,ISK,HRK,TRY,PHP,MXN,BRL,MYR,IDR,KRW,CNY,ILS,INR,CLP
2012-06-22,170.98,3.4115,,,0.1659,0.5745,,,,,,,,0.042348,3.3106,,0.5712,,4.271,3.4025,3.5564,0.4852,0.014866,5.3158,,5.1298,,0.4385,1.2369,6.1259,,0.4062,0.102,,,0.4209,2.1838,0.9557,0.1072,2.6778,2.6644,0.027015,0.5693,1.8857,0.0802,0.2452,1.65,1.0664,0.00035858,0.002935,0.5347,0.8727,0.059514,0.006768
2012-06-25,171.25,3.4178,,,0.1656,0.5737,,,,,,,,0.042592,3.3226,,0.5694,,4.2645,3.4105,3.5511,0.4843,0.014831,5.3081,,5.1512,,0.4395,1.2351,6.1192,,0.404,0.1029,,,0.4223,2.1804,0.9545,0.1073,2.6883,2.6618,0.026989,0.5665,1.8752,0.08,0.2458,1.6498,1.0674,0.00035909,0.002937,0.536,0.8711,0.060173,0.006809
2012-06-26,172.16,3.4202,,,0.1646,0.5728,,,,,,,,0.042967,3.3181,,0.5672,,4.258,3.4088,3.5463,0.4825,0.014845,5.3198,,5.1561,,0.4394,1.2332,6.1143,,0.4021,0.1029,,,0.4217,2.1771,0.9535,0.1073,2.6982,2.6599,0.026966,0.5671,1.8766,0.0802,0.2453,1.6539,1.0672,0.00035928,0.002942,0.5358,0.8664,0.05967,0.006693
2012-06-27,172.72,3.4185,,,0.1637,0.5717,,,,,,,,0.04275,3.3163,,0.5652,,4.25,3.4015,3.5387,0.481,0.014869,5.3122,,5.1591,,0.4384,1.2309,6.1011,,0.404,0.1034,,,0.421,2.173,0.9569,0.1067,2.6844,2.6603,0.026915,0.5656,1.8805,0.0802,0.2473,1.639,1.0647,0.00035844,0.00294,0.5351,0.8601,0.059498,0.006692
2012-06-28,172.08,3.4664,,,0.1654,0.5752,,,,,,,,0.043391,3.3506,,0.5669,,4.276,3.4408,3.5605,0.4856,0.014863,5.349,,5.1877,,0.4435,1.2384,6.1401,,0.4083,0.1038,,,0.4236,2.1863,0.9605,0.1081,2.7263,2.6913,0.027123,0.5687,1.8881,0.0812,0.2526,1.6565,1.0763,0.00036198,0.002978,0.5412,0.873,0.060359,0.006795
2012-06-29,172.42,3.4464,,,0.1664,0.5733,,,,,,,,0.042613,3.3051,,0.5655,,4.2613,3.3885,3.5477,0.4856,0.014784,5.2896,,5.1837,,0.4368,1.2341,6.1182,,0.4103,0.103,,,0.4221,2.1788,0.9585,0.1067,2.7053,2.6684,0.026904,0.5672,1.8655,0.0804,0.2518,1.6315,1.0661,0.00036003,0.002955,0.5332,0.8633,0.060399,0.006642
2012-07-02,174.14,3.4312,,,0.1663,0.569,,,,,,,,0.041999,3.2889,,0.5602,,4.2308,3.3456,3.5217,0.4832,0.01481,5.2446,,5.0996,,0.4313,1.2253,6.0752,,0.4099,0.103,,,0.4148,2.1632,0.9506,0.1059,2.6873,2.6426,0.026764,0.5629,1.8491,0.0797,0.2503,1.6651,1.0572,0.00035497,0.002926,0.527,0.855,0.060156,0.006681
2012-07-03,171.23,3.4296,,,0.1649,0.5664,,,,,,,,0.04189,3.2945,,0.5598,,4.211,3.3427,3.5052,0.4827,0.014786,5.2451,,5.082,,0.4311,1.2196,6.0442,,0.4119,0.1027,,,0.4131,2.1531,0.9462,0.1063,2.6853,2.6478,0.02666,0.5617,1.857,0.0801,0.2506,1.6839,1.0606,0.00035485,0.002945,0.5263,0.853,0.061093,0.006679
2012-07-04,173.82,3.4336,,,0.1648,0.5655,,,,,,,,0.04187,3.2993,,0.5593,,4.2046,3.3415,3.5005,0.4824,0.014754,5.229,,5.0747,,0.4309,1.2177,6.0368,,0.4125,0.1038,,,0.4131,2.1498,0.9405,0.1062,2.6864,2.6432,0.026553,0.561,1.8571,0.0801,0.2506,1.6609,1.0597,0.00035403,0.00294,0.5263,0.8529,0.061423,0.006755
2012-07-05,173.36,3.4666,,,0.1651,0.5677,,,,,,,,0.042367,3.3314,,0.5629,,4.2221,3.3743,3.5142,0.4875,0.014716,5.2573,,5.0958,,0.4352,1.2228,6.0636,,0.4136,0.1039,,,0.4173,2.1588,0.9422,0.1071,2.7111,2.6665,0.026562,0.5634,1.8611,0.0809,0.2529,1.6651,1.0677,0.00035938,0.002973,0.5309,0.8612,0.061331,0.006792
2012-07-06,174.01,3.4963,,,0.1647,0.5668,,,,,,,,0.042645,3.3542,,0.5622,,4.2178,3.4057,3.5119,0.4888,0.014717,5.2914,,5.14,,0.4393,1.2215,6.0583,,0.4167,0.1043,,,0.4213,2.1566,0.936,0.1076,2.7337,2.6862,0.026613,0.5629,1.8754,0.0814,0.2537,1.6864,1.0733,0.00035915,0.002992,0.5351,0.8666,0.061386,0.006868
2012-07-09,173.76,3.5067,,,0.1653,0.57,,,,,,,,0.043373,3.3829,,0.5645,,4.2401,3.4538,3.5305,0.4908,0.014658,5.3442,,5.1646,,0.4454,1.228,6.0925,,0.4162,0.1044,,,0.4267,2.168,0.9371,0.1086,2.7404,2.7129,0.026869,0.5655,1.8954,0.0822,0.2559,1.7031,1.0833,0.00036746,0.003024,0.5421,0.8733,0.061692,0.006925
2012-07-10,176.01,3.4912,,,0.1653,0.5652,,,,,,,,0.043062,3.3516,,0.5613,,4.2041,3.4145,3.5004,0.4891,0.014637,5.3045,,5.1455,,0.4403,1.2176,6.0395,,0.4166,0.1041,,,0.4223,2.1496,0.9301,0.1078,2.7208,2.6936,0.026646,0.5609,1.8758,0.0816,0.2565,1.6798,1.0734,0.00036185,0.002992,0.5363,0.8626,0.061482,0.006903
2012-07-11,175.13,3.4876,,,0.1648,0.5621,,,,,,,,0.042906,3.3351,,0.5586,,4.1801,3.4007,3.4807,0.4884,0.014531,5.2913,,5.1219,,0.4386,1.2106,6.0033,,0.4158,0.1038,,,0.4212,2.1373,0.9243,0.1072,2.7135,2.6894,0.026539,0.5581,1.8795,0.0812,0.2556,1.6719,1.07,0.00036149,0.00298,0.5341,0.858,0.061424,0.006894
2012-07-12,172.42,3.4892,,,0.1654,0.5649,,,,,,,,0.043356,3.3633,,0.5621,,4.2008,3.4383,3.4979,0.4901,0.014527,5.3175,,5.1575,,0.4434,1.2166,6.033,,0.4131,0.1052,,,0.4248,2.1479,0.9282,0.1083,2.7138,2.7071,0.026714,0.5609,1.8961,0.0817,0.2569,1.6889,1.0779,0.00036389,0.002983,0.5395,0.8641,0.061679,0.00699
2012-07-13,172.05,3.5041,,,0.1656,0.5654,,,,,,,,0.043479,3.3902,,0.5653,,4.2055,3.4463,3.5018,0.4907,0.014501,5.3217,,5.1789,,0.4442,1.218,6.0415,,0.4143,0.1054,,,0.4263,2.1503,0.9256,0.1088,2.7316,2.7162,0.02671,0.5622,1.8952,0.0821,0.2573,1.6911,1.0821,0.00036497,0.002996,0.5402,0.8683,0.062245,0.006985
2012-07-16,176.8,3.51,,,0.165,0.5638,,,,,,,,0.043458,3.3855,,0.562,,4.1939,3.4353,3.4924,0.4865,0.014527,5.3381,,5.1637,,0.443,1.2146,6.0249,,0.4152,0.1051,,,0.4239,2.1443,0.9209,0.1087,2.7321,2.7144,0.026662,0.5605,1.8943,0.0821,0.2582,1.6825,1.0818,0.00036214,0.002994,0.5386,0.8619,0.062297,0.007002
2012-07-17,175.58,3.4955,,,0.1647,0.5615,,,,,,,,0.042961,3.347,,0.5591,,4.1782,3.3973,3.4791,0.4847,0.01453,5.3077,,5.1504,,0.438,1.2101,6.0027,,0.4151,0.1049,,,0.4199,2.1363,0.9154,0.1078,2.714,2.6923,0.026794,0.5584,1.8799,0.0814,0.2574,1.6696,1.0737,0.00035876,0.002972,0.533,0.8547,0.061813,0.006933
2012-07-18,173.16,3.5004,,,0.165,0.5605,,,,,,,,0.042948,3.352,,0.5576,,4.1705,3.395,3.473,0.4876,0.014592,5.305,,5.1142,,0.4377,1.2078,5.9904,,0.415,0.1049,,,0.4214,2.1324,0.9135,0.1073,2.6998,2.6952,0.026842,0.5575,1.8793,0.0815,0.258,1.6803,1.0752,0.00035869,0.002973,0.533,0.8476,0.061457,0.006931
2012-07-19,171.96,3.5267,,,0.1643,0.5592,,,,,,,,0.043109,3.354,,0.5555,,4.1596,3.39,3.463,0.489,0.014616,5.3049,,5.1135,,0.437,1.2047,5.9756,,0.4159,0.1055,,,0.4194,2.1268,0.9112,0.107,2.719,2.6962,0.026967,0.5535,1.88,0.0812,0.2582,1.6756,1.0748,0.00035784,0.002974,0.5318,0.8396,0.061222,0.006947
2012-07-20,172.65,3.5385,,,0.1637,0.5596,,,,,,,,0.043208,3.3698,,0.5607,,4.1629,3.3961,3.4662,0.4899,0.014617,5.3299,,5.1105,,0.4378,1.2056,5.9795,,0.4146,0.1063,,,0.4204,2.1285,0.9097,0.1073,2.7282,2.7076,0.027246,0.5545,1.8841,0.0811,0.2567,1.687,1.0778,0.00035839,0.002979,0.5328,0.8495,0.061521,0.006992
2012-07-23,172.11,3.5531,,,0.1634,0.5619,,,,,,,,0.044235,3.3996,,0.568,,4.18,3.4529,3.4809,0.4948,0.014521,5.3665,,5.159,,0.4451,1.2106,6.0049,,0.4118,0.1066,,,0.4273,2.1372,0.9089,0.1088,2.7322,2.7419,0.027697,0.5571,1.901,0.0821,0.257,1.7063,1.0887,0.00036382,0.003008,0.5407,0.8568,0.061776,0.007059
2012-07-24,174.54,3.5696,,,0.1642,0.5648,,,,,,,,0.044336,3.4024,,0.5693,,4.2011,3.4678,3.499,0.4991,0.014597,5.3798,,5.2078,,0.4471,1.2167,6.0348,,0.4099,0.1062,,,0.429,2.148,0.9068,0.1093,2.745,2.7541,0.027838,0.56,1.9032,0.0825,0.2549,1.7009,1.0914,0.00036507,0.003022,0.5431,0.8554,0.061909,0.007044
2012-07-25,176.51,3.5628,,,0.1649,0.5658,,,,,,,,0.04436,3.4051,,0.5706,,4.2087,3.4719,3.5043,0.4984,0.014551,5.3727,,5.217,,0.4474,1.2189,6.0444,,0.4098,0.1056,,,0.4294,2.1519,0.9113,0.1095,2.7267,2.756,0.027891,0.561,1.9017,0.0824,0.2542,1.695,1.0927,0.00036495,0.003016,0.5432,0.8489,0.061696,0.007008
2012-07-26,178.7,3.5615,,,0.164,0.5627,,,,,,,,0.044174,3.3985,,0.5676,,4.1853,3.4523,3.4847,0.4955,0.014558,5.3445,,5.1755,,0.4451,1.2121,6.009,,0.4088,0.1056,,,0.4269,2.1399,0.9054,0.1091,2.7306,2.7493,0.027736,0.5567,1.8891,0.0819,0.2534,1.6985,1.0886,0.00036318,0.003011,0.5408,0.8427,0.061649,0.007021
2012-07-27,179.59,3.5229,,,0.1632,0.5573,,,,,,,,0.043315,3.3501,,0.5602,,4.1459,3.3843,3.4523,0.4913,0.014575,5.3088,,5.0881,,0.4363,1.2007,5.9516,,0.4097,0.1048,,,0.4175,2.1198,0.899,0.1072,2.7132,2.7009,0.027584,0.5509,1.8625,0.0808,0.2515,1.6749,1.0706,0.00035666,0.002972,0.5305,0.8288,0.06096,0.006965
2012-07-30,176.09,3.5328,,,0.1634,0.5567,,,,,,,,0.043188,3.3595,,0.5553,,4.1411,3.378,3.4475,0.4932,0.0147,5.2962,,5.0782,,0.4354,1.1993,5.9473,,0.411,0.1048,,,0.4173,2.1173,0.9059,0.107,2.7283,2.7053,0.027746,0.5505,1.862,0.0805,0.2541,1.6699,1.0709,0.00035566,0.002967,0.5292,0.836,0.060827,0.006989
2012-07-31,175.69,3.5228,,,0.1623,0.5523,,,,,,,,0.042836,3.3466,,0.5542,,4.1086,3.3508,3.4206,0.4918,0.014743,5.2567,,5.0587,,0.4321,1.1899,5.9006,,0.408,0.1038,,,0.4134,2.1007,0.9002,0.1064,2.7129,2.6926,0.027665,0.5466,1.866,0.0803,0.2528,1.6416,1.0707,0.00035325,0.002964,0.5268,0.8349,0.060219,0.006943
2012-08-01,174.74,3.52,,,0.1624,0.553,,,,,,,,0.042779,3.3381,,0.5556,,4.1147,3.342,3.4253,0.4937,0.014672,5.2283,,5.0524,,0.431,1.1917,5.9077,,0.4062,0.1033,,,0.4122,2.1038,0.8968,0.1061,2.7184,2.6851,0.027721,0.5474,1.8651,0.08,0.2514,1.6249,1.073,0.00035222,0.002966,0.5247,0.8369,0.060201,0.006922
2012-08-02,171.81,3.5122,,,0.1625,0.5518,,,,,,,,0.042696,3.3309,,0.5565,,4.1063,3.3462,3.4161,0.4943,0.014626,5.1975,,5.0383,,0.4315,1.1892,5.8939,,0.4024,0.1032,,,0.4129,2.0996,0.8909,0.1061,2.7137,2.6834,0.027713,0.5455,1.8618,0.08,0.2504,1.6365,1.0699,0.0003531,0.002956,0.5255,0.8433,0.06,0.006921
2012-08-03,171.83,3.5251,,,0.162,0.5505,,,,,,,,0.042891,3.3434,,0.5555,,4.0967,3.3548,3.4108,0.494,0.014699,5.2137,,4.9985,,0.4326,1.1865,5.881,,0.4047,0.1033,,,0.4135,2.0946,0.8825,0.1063,2.7338,2.6905,0.027709,0.5444,1.8741,0.0801,0.2523,1.6368,1.0719,0.00035405,0.002956,0.5264,0.8374,0.059907,0.006922
2012-08-06,172.81,3.4564,,,0.1605,0.544,,,,,,,,0.041786,3.2746,,0.5472,,4.0486,3.2752,3.3709,0.4852,0.014631,5.1016,,4.9838,,0.4223,1.1725,5.8144,,0.4013,0.1029,,,0.4036,2.07,0.8826,0.1039,2.6779,2.6369,0.027333,0.5386,1.8425,0.0783,0.2498,1.6141,1.0545,0.000346,0.002899,0.5138,0.8214,0.058914,0.006806
2012-08-07,169.52,3.4472,,,0.1612,0.5437,,,,,,,,0.041581,3.2636,,0.5492,,4.0465,3.2606,3.3675,0.4858,0.014605,5.0906,,4.9351,,0.4204,1.1719,5.8114,,0.3982,0.1032,,,0.4022,2.069,0.8878,0.1037,2.6734,2.6263,0.027302,0.5386,1.8268,0.0781,0.2478,1.6052,1.0508,0.00034425,0.002888,0.5121,0.8165,0.058983,0.006817
2012-08-08,168.9,3.4867,,,0.1627,0.5496,,,,,,,,0.042186,3.3136,,0.5592,,4.0918,3.304,3.4074,0.4929,0.014725,5.1508,,4.9795,,0.426,1.1851,5.8765,,0.4033,0.1043,,,0.4083,2.0921,0.8994,0.1049,2.6899,2.6565,0.027675,0.545,1.8466,0.079,0.2494,1.6282,1.0644,0.00034865,0.002927,0.5193,0.8268,0.059999,0.006918
2012-08-09,171.38,3.4798,,,0.1616,0.5457,,,,,,,,0.041925,3.3109,,0.5569,,4.0615,3.2915,3.3816,0.4912,0.014652,5.1509,,4.9742,,0.4244,1.1763,5.8347,,0.4062,0.1042,,,0.4053,2.0766,0.8952,0.1045,2.6736,2.6429,0.027548,0.5412,1.8425,0.0788,0.2502,1.6284,1.06,0.00034732,0.002921,0.5176,0.8246,0.059595,0.006911
2012-08-10,170.89,3.4919,,,0.1625,0.5478,,,,,,,,0.042287,3.3428,,0.5618,,4.0771,3.3195,3.3949,0.4957,0.014661,5.1786,,5.0013,,0.4279,1.1808,5.8571,,0.4081,0.1041,,,0.4103,2.0846,0.8977,0.1054,2.6886,2.6639,0.027707,0.5444,1.8535,0.0792,0.2527,1.6477,1.0652,0.0003505,0.002938,0.5219,0.8291,0.060004,0.00699
2012-08-13,172.75,3.4998,,,0.1627,0.5485,,,,,,,,0.042477,3.3468,,0.5596,,4.0823,3.3202,3.3989,0.4967,0.014643,5.2017,,5.016,,0.4281,1.1823,5.8641,,0.4079,0.1043,,,0.4108,2.0873,0.9013,0.1056,2.6907,2.6646,0.027733,0.5468,1.8541,0.0792,0.2531,1.6475,1.0633,0.00035035,0.002937,0.5219,0.8202,0.059885,0.006991
2012-08-14,173.21,3.4785,,,0.163,0.5494,,,,,,,,0.042098,3.3299,,0.5596,,4.0888,3.3059,3.4048,0.4952,0.014652,5.1869,,5.0064,,0.4261,1.1842,5.8722,,0.4072,0.1041,,,0.4077,2.0907,0.9055,0.1053,2.6748,2.6534,0.027672,0.5481,1.8406,0.0788,0.2525,1.635,1.0609,0.00034862,0.002927,0.5198,0.8193,0.059291,0.006858
2012-08-16,170.25,3.4887,,,0.1639,0.5484,,,,,,,,0.042007,3.3627,,0.5574,,4.082,3.3253,3.3998,0.496,0.014668,5.2216,,5.0112,,0.4287,1.1822,5.8628,,0.4023,0.1042,,,0.4105,2.0871,0.909,0.1056,2.6855,2.658,0.027694,0.548,1.8483,0.0786,0.2531,1.6441,1.063,0.00034991,0.002935,0.5224,0.8214,0.059507,0.006888
2012-08-17,171.55,3.4367,,,0.1636,0.5463,,,,,,,,0.041402,3.332,,0.5525,,4.068,3.2886,3.3868,0.4895,0.014623,5.1687,,4.9902,,0.424,1.1782,5.8423,,0.3982,0.1031,,,0.4063,2.08,0.9064,0.1044,2.6594,2.6268,0.027527,0.5452,1.829,0.0775,0.2497,1.6304,1.0503,0.00034612,0.0029,0.5173,0.8172,0.059128,0.006814
2012-08-20,170.74,3.4475,,,0.1633,0.5464,,,,,,,,0.041432,3.3338,,0.5566,,4.0684,3.2944,3.3871,0.495,0.014669,5.1754,,4.978,,0.4247,1.1783,5.8429,,0.3963,0.1028,,,0.4065,2.0802,0.9053,0.1047,2.6679,2.6285,0.027536,0.5446,1.8296,0.0777,0.2515,1.634,1.0514,0.00034664,0.0029,0.5179,0.8187,0.059341,0.006814
2012-08-21,171.05,3.4442,,,0.1639,0.5464,,,,,,,,0.04129,3.3258,,0.5553,,4.0683,3.279,3.3874,0.4929,0.014735,5.1697,,4.9861,,0.4227,1.1782,5.8427,,0.3966,0.1029,,,0.4045,2.0801,0.9043,0.1044,2.6675,2.6223,0.027456,0.5447,1.8235,0.0776,0.2506,1.6253,1.0466,0.00034503,0.002899,0.5158,0.8155,0.059061,0.006758
2012-08-22,172.84,3.413,,,0.1638,0.5469,,,,,,,,0.041159,3.296,,0.5546,,4.0729,3.2639,3.3908,0.4899,0.014725,5.1608,,4.9571,,0.4209,1.1796,5.8493,,0.394,0.1025,,,0.4035,2.0825,0.9069,0.1042,2.6441,2.6108,0.027473,0.5445,1.8192,0.0773,0.2482,1.6193,1.0458,0.00034354,0.002874,0.514,0.8121,0.058954,0.006762
2012-08-23,172.3,3.4098,,,0.1636,0.5472,,,,,,,,0.041358,3.2806,,0.5547,,4.0756,3.2488,3.3939,0.4892,0.014751,5.1619,,4.9592,,0.4189,1.1804,5.8532,,0.3931,0.1025,,,0.4011,2.0839,0.9089,0.104,2.6545,2.6083,0.027353,0.5439,1.8096,0.0771,0.2476,1.6113,1.0493,0.00034254,0.002872,0.5113,0.8122,0.058839,0.006723
2012-08-24,173.94,3.3994,,,0.1644,0.5507,,,,,,,,0.041611,3.2912,,0.5601,,4.1012,3.268,3.4147,0.4964,0.01474,5.1783,,4.9701,,0.4215,1.1878,5.8908,,0.3899,0.1028,,,0.4032,2.0969,0.9151,0.1048,2.6501,2.6142,0.027278,0.5479,1.8198,0.0775,0.2474,1.6147,1.0548,0.00034427,0.002881,0.5145,0.8127,0.058997,0.006805
2012-08-27,175.16,3.3831,,,0.1641,0.5476,,,,,,,,0.041385,3.2884,,0.56,,4.0783,3.257,3.3959,0.4947,0.014691,5.1523,,4.9555,,0.4199,1.1812,5.8571,,0.3876,0.1023,,,0.4015,2.0852,0.9116,0.1044,2.6413,2.6032,0.026951,0.5448,1.8094,0.0771,0.2465,1.608,1.0469,0.00034199,0.002868,0.5123,0.8084,0.058547,0.006778
2012-08-28,174.58,3.3906,,,0.1648,0.5498,,,,,,,,0.041593,3.301,,0.5623,,4.095,3.2685,3.4091,0.498,0.014713,5.1558,,4.9627,,0.4213,1.186,5.8819,,0.389,0.102,,,0.4032,2.0938,0.9187,0.1044,2.6388,2.6079,0.026932,0.5469,1.8161,0.0772,0.248,1.6064,1.0475,0.00034233,0.002878,0.5143,0.8141,0.058628,0.006796
2012-08-29,175.29,3.4258,,,0.167,0.5576,,,,,,,,0.042128,3.3439,,0.566,,4.154,3.3081,3.4592,0.4971,0.014691,5.2321,,5.0306,,0.4265,1.2031,5.9658,,0.3928,0.1028,,,0.4077,2.1239,0.9298,0.1055,2.6515,2.6386,0.027207,0.5549,1.8237,0.0781,0.2499,1.6178,1.0591,0.00034555,0.002917,0.5208,0.8218,0.059372,0.006896
2012-08-30,176.55,3.4487,,,0.1681,0.5626,,,,,,,,0.042473,3.3673,,0.5738,,4.1919,3.3397,3.4911,0.5015,0.01473,5.2828,,5.0816,,0.4306,1.214,6.0202,,0.3958,0.1033,,,0.4113,2.1433,0.9398,0.1066,2.6742,2.6668,0.027327,0.5609,1.8304,0.0791,0.2503,1.629,1.0683,0.00034801,0.002947,0.526,0.8278,0.060032,0.006955
2012-08-31,178.31,3.4415,,,0.1684,0.5616,,,,,,,,0.04246,3.3626,,0.5742,,4.1838,3.3353,3.4839,0.5016,0.014757,5.2756,,5.0707,,0.4299,1.2117,6.0099,,0.3966,0.1027,,,0.4118,2.1392,0.9377,0.1064,2.6719,2.6686,0.027283,0.5596,1.8277,0.0792,0.2501,1.6257,1.0673,0.00034804,0.00294,0.5253,0.8284,0.059911,0.006933
2012-09-03,176.77,3.4216,,,0.1686,0.5634,,,,,,,,0.042622,3.386,,0.5759,,4.1981,3.3398,3.4958,0.5009,0.014724,5.3046,,5.0667,,0.4306,1.2159,6.03,,0.3966,0.1031,,,0.4105,2.1465,0.9346,0.1071,2.6668,2.6776,0.027367,0.5619,1.8352,0.0796,0.2525,1.645,1.0731,0.00034862,0.002951,0.5268,0.8308,0.060244,0.006954
2012-09-04,181.62,3.413,,,0.1686,0.5629,,,,,,,,0.042434,3.3785,,0.5743,,4.1944,3.3281,3.4926,0.4974,0.01476,5.2886,,5.0622,,0.429,1.2148,6.0238,,0.3973,0.1035,,,0.408,2.1446,0.9337,0.1068,2.6519,2.6714,0.027183,0.5612,1.8303,0.0794,0.2527,1.6365,1.0708,0.00034742,0.002937,0.5243,0.8319,0.05987,0.00693
2012-09-05,181.58,3.4295,,,0.1697,0.5659,,,,,,,,0.042984,3.4091,,0.5768,,4.2157,3.3693,3.5096,0.4986,0.014784,5.3424,,5.1037,,0.4344,1.221,6.0544,,0.399,0.1038,,,0.4151,2.1555,0.9379,0.1078,2.6701,2.6956,0.02733,0.5651,1.8471,0.0802,0.2549,1.6492,1.0799,0.00035145,0.002966,0.5307,0.8356,0.06023,0.006999
2012-09-06,183.09,3.375,,,0.1681,0.558,,,,,,,,0.042019,3.3315,,0.5657,,4.158,3.2955,3.4508,0.4888,0.01463,5.2421,,5.03,,0.4249,1.2042,5.9733,,0.3942,0.1023,,,0.4063,2.126,0.928,0.1057,2.625,2.6467,0.026765,0.5583,1.8124,0.0787,0.2517,1.616,1.0572,0.00034375,0.002906,0.5196,0.8189,0.058988,0.006855
2012-09-07,180.23,3.366,,,0.1678,0.5539,,,,,,,,0.041277,3.3194,,0.5592,,4.1275,3.2578,3.4071,0.485,0.014342,5.2033,,4.9787,,0.42,1.1954,5.9278,,0.3949,0.1017,,,0.4014,2.1104,0.9224,0.1044,2.6187,2.6262,0.026492,0.5563,1.8012,0.0782,0.2504,1.6063,1.0467,0.00033972,0.002882,0.5136,0.8155,0.058769,0.006847
2012-09-10,181,3.329,,,0.1678,0.5521,,,,,,,,0.041086,3.2923,,0.5585,,4.1141,3.2189,3.3971,0.486,0.014434,5.1475,,4.9433,,0.415,1.1915,5.9085,,0.392,0.1014,,,0.3977,2.1035,0.9188,0.1037,2.6084,2.6023,0.026322,0.5533,1.789,0.0774,0.2482,1.5869,1.037,0.00033577,0.00285,0.5078,0.8089,0.058128,0.006699
2012-09-11,179.26,3.3301,,,0.1674,0.5513,,,,,,,,0.041091,3.2981,,0.555,,4.1085,3.2098,3.4023,0.4838,0.014438,5.1421,,4.9293,,0.4139,1.1899,5.9005,,0.3901,0.1012,,,0.3962,2.1007,0.9152,0.1033,2.6087,2.6061,0.026252,0.5534,1.7797,0.0772,0.2461,1.5867,1.0381,0.00033489,0.002844,0.5066,0.8107,0.057944,0.006757
2012-09-12,179.24,3.3223,,,0.1675,0.5474,,,,,,,,0.040681,3.2567,,0.5497,,4.0801,3.168,3.3749,0.4794,0.014474,5.1033,,4.8958,,0.4085,1.1817,5.8605,,0.386,0.1011,,,0.3916,2.0862,0.9093,0.1024,2.6026,2.5783,0.026013,0.5502,1.7601,0.0762,0.2442,1.5706,1.0306,0.00033096,0.002811,0.5007,0.8032,0.057368,0.006677
2012-09-13,176.93,3.3251,,,0.1681,0.552,,,,,,,,0.04099,3.2603,,0.5542,,4.1146,3.1852,3.3963,0.482,0.014487,5.1317,,4.9164,,0.4107,1.1917,5.9101,,0.3774,0.1014,,,0.3949,2.1038,0.9137,0.1028,2.6135,2.5898,0.026166,0.5555,1.7624,0.0762,0.2443,1.5714,1.0338,0.00033207,0.002821,0.5031,0.8032,0.057442,0.006706
2012-09-14,177.51,3.2968,,,0.1664,0.5444,,,,,,,,0.040037,3.2225,,0.5466,,4.0584,3.1131,3.3379,0.4725,0.014421,5.0421,,4.8421,,0.4016,1.1754,5.8268,,0.3775,0.1009,,,0.3841,2.0751,0.9014,0.1013,2.5993,2.5502,0.025678,0.5473,1.7311,0.0752,0.2436,1.5394,1.0234,0.00032717,0.002787,0.493,0.7958,0.057029,0.006588
2012-09-17,177.7,3.2857,,,0.1672,0.5484,,,,,,,,0.039814,3.21,,0.5472,,4.0887,3.1207,3.3628,0.4737,0.014454,5.0637,,4.8376,,0.4026,1.1842,5.872,,0.3773,0.1019,,,0.3843,2.0906,0.9073,0.1014,2.5875,2.5512,0.025699,0.5527,1.7384,0.075,0.2445,1.551,1.0275,0.00032961,0.002796,0.494,0.8006,0.05782,0.006632
2012-09-18,177.6,3.2882,,,0.1667,0.553,,,,,,,,0.040069,3.2304,,0.5515,,4.1217,3.1509,3.4012,0.4791,0.014505,5.1166,,4.8804,,0.4064,1.1937,5.9203,,0.3823,0.1018,,,0.3871,2.1074,0.9153,0.102,2.6041,2.5702,0.02589,0.557,1.7487,0.0755,0.2458,1.55,1.0296,0.00033158,0.002818,0.4987,0.8072,0.058221,0.006701
2012-09-19,179.25,3.3041,,,0.1655,0.553,,,,,,,,0.040083,3.2465,,0.5531,,4.1217,3.1631,3.4075,0.4821,0.01453,5.137,,4.8843,,0.4081,1.1937,5.9194,,0.3852,0.1021,,,0.3871,2.1074,0.9156,0.1027,2.6168,2.5839,0.025809,0.5571,1.7644,0.076,0.2471,1.5628,1.0344,0.00033131,0.002836,0.5014,0.8116,0.058558,0.006738
2012-09-20,179.66,3.3384,,,0.1677,0.5585,,,,,,,,0.041056,3.2814,,0.5604,,4.1635,3.2092,3.444,0.4906,0.014645,5.2018,,4.942,,0.4142,1.2058,5.9812,,0.3853,0.1019,,,0.3954,2.1288,0.9234,0.104,2.6447,2.6195,0.026054,0.5627,1.7836,0.0768,0.2487,1.5847,1.0465,0.0003362,0.002858,0.5094,0.817,0.059185,0.006839
2012-09-21,181.45,3.3323,,,0.1669,0.5545,,,,,,,,0.040533,3.2551,,0.556,,4.134,3.1712,3.4126,0.4864,0.014663,5.1678,,4.9219,,0.409,1.1973,5.9379,,0.3844,0.1025,,,0.3902,2.1137,0.9162,0.1029,2.6398,2.5933,0.025789,0.5591,1.7686,0.0761,0.2477,1.567,1.0395,0.00033166,0.002833,0.5029,0.8159,0.059352,0.006742
